q,n_lda
14.682359952324198,0
14.766984505363531,0
14.851609058402865,0
14.936233611442198,0
15.020858164481531,0
15.105482717520857,0
15.19010727056019,0
15.274731823599524,0
15.359356376638857,0
15.44398092967819,0
15.528605482717524,0
15.613230035756857,0
15.69785458879619,0
15.782479141835523,0
15.867103694874857,0
15.951728247914183,0
16.036352800953516,0
16.120977353992849,0
16.205601907032182,0
16.290226460071516,0
16.374851013110849,0
16.459475566150182,0
16.544100119189515,0
16.628724672228849,0
16.713349225268182,0
16.797973778307508,0
16.882598331346841,0
16.967222884386175,0
17.051847437425508,0
17.136471990464841,0
17.221096543504174,0
17.305721096543508,0
17.390345649582841,0
17.474970202622174,0
17.559594755661507,0
17.644219308700833,0
17.728843861740167,0
17.8134684147795,0
17.898092967818833,0
17.982717520858166,0
18.0673420738975,0
18.151966626936833,0
18.236591179976166,0
18.321215733015499,0
18.405840286054833,0
18.490464839094159,0
18.575089392133492,0
18.659713945172825,0
18.744338498212159,0
18.828963051251492,0
18.913587604290825,0
18.998212157330158,0
19.082836710369492,0
19.167461263408825,0
19.252085816448158,0
19.336710369487484,0
19.421334922526817,0
19.505959475566151,0
19.590584028605484,0
19.675208581644817,0
19.75983313468415,0
19.844457687723484,0
19.929082240762817,0
20.01370679380215,0
20.098331346841483,0
20.18295589988081,0
20.267580452920143,0
20.352205005959476,0
20.436829558998809,0
20.521454112038143,0
20.606078665077476,0
20.690703218116809,0
20.775327771156142,0
20.859952324195476,0
20.944576877234809,0
21.029201430274135,0
21.113825983313468,0
21.198450536352802,0
21.283075089392135,0
21.367699642431468,0
21.452324195470801,0
21.536948748510135,0
21.621573301549468,0
21.706197854588801,0
21.790822407628134,0
21.87544696066746,0
21.960071513706794,0
22.044696066746127,0
22.12932061978546,0
22.213945172824793,0
22.298569725864127,0
22.38319427890346,0
22.467818831942793,0
22.552443384982126,0
22.63706793802146,0
22.721692491060786,0
22.806317044100119,0
22.890941597139452,0
22.975566150178786,0
23.060190703218119,0
23.144815256257452,0
23.229439809296785,0
23.314064362336119,0
23.398688915375452,0
23.483313468414785,0
23.567938021454111,0
23.652562574493444,0
23.737187127532778,0
23.821811680572111,0
23.906436233611444,0
23.991060786650777,0
24.075685339690111,0
24.160309892729444,0
24.244934445768777,0
24.32955899880811,0
24.414183551847437,0
24.49880810488677,0
24.583432657926103,0
24.668057210965436,0
24.75268176400477,0
24.837306317044103,0
24.921930870083436,0
