q_left,q_right,q_center,n_fw,n_fw_sem,n_fw_seed_7001,n_fw_seed_7002,n_fw_seed_7003,n_fw_seed_7004,n_fw_seed_7005
-26.825983313468413,-26.74135876042908,-26.783671036948746,0,0,0,0,0,0,0
-26.74135876042908,-26.656734207389746,-26.699046483909413,0,0,0,0,0,0,0
-26.656734207389746,-26.572109654350417,-26.61442193087008,0,0,0,0,0,0,0
-26.572109654350417,-26.487485101311087,-26.529797377830754,0,0,0,0,0,0,0
-26.487485101311087,-26.402860548271754,-26.44517282479142,0,0,0,0,0,0,0
-26.402860548271754,-26.318235995232421,-26.360548271752087,0,0,0,0,0,0,0
-26.318235995232421,-26.233611442193087,-26.275923718712754,0,0,0,0,0,0,0
-26.233611442193087,-26.148986889153754,-26.191299165673421,0,0,0,0,0,0,0
-26.148986889153754,-26.064362336114421,-26.106674612634087,0,0,0,0,0,0,0
-26.064362336114421,-25.979737783075088,-26.022050059594754,0,0,0,0,0,0,0
-25.979737783075088,-25.895113230035754,-25.937425506555421,0,0,0,0,0,0,0
-25.895113230035754,-25.810488676996421,-25.852800953516088,0,0,0,0,0,0,0
-25.810488676996421,-25.725864123957091,-25.768176400476754,0,0,0,0,0,0,0
-25.725864123957091,-25.641239570917762,-25.683551847437428,0,0,0,0,0,0,0
-25.641239570917762,-25.556615017878428,-25.598927294398095,0,0,0,0,0,0,0
-25.556615017878428,-25.471990464839095,-25.514302741358762,0,0,0,0,0,0,0
-25.471990464839095,-25.387365911799762,-25.429678188319429,0,0,0,0,0,0,0
-25.387365911799762,-25.302741358760429,-25.345053635280095,0,0,0,0,0,0,0
-25.302741358760429,-25.218116805721095,-25.260429082240762,0,0,0,0,0,0,0
-25.218116805721095,-25.133492252681762,-25.175804529201429,0,0,0,0,0,0,0
-25.133492252681762,-25.048867699642429,-25.091179976162095,0,0,0,0,0,0,0
-25.048867699642429,-24.964243146603096,-25.006555423122762,0,0,0,0,0,0,0
-24.964243146603096,-24.879618593563766,-24.921930870083429,0,0,0,0,0,0,0
-24.879618593563766,-24.794994040524436,-24.837306317044103,0,0,0,0,0,0,0
-24.794994040524436,-24.710369487485103,-24.75268176400477,0,0,0,0,0,0,0
-24.710369487485103,-24.62574493444577,-24.668057210965436,0,0,0,0,0,0,0
-24.62574493444577,-24.541120381406436,-24.583432657926103,0,0,0,0,0,0,0
-24.541120381406436,-24.456495828367103,-24.49880810488677,0,0,0,0,0,0,0
-24.456495828367103,-24.37187127532777,-24.414183551847437,0,0,0,0,0,0,0
-24.37187127532777,-24.287246722288437,-24.329558998808103,0,0,0,0,0,0,0
-24.287246722288437,-24.202622169249103,-24.24493444576877,0,0,0,0,0,0,0
-24.202622169249103,-24.11799761620977,-24.160309892729437,0,0,0,0,0,0,0
-24.11799761620977,-24.033373063170441,-24.075685339690104,0,0,0,0,0,0,0
-24.033373063170441,-23.948748510131111,-23.991060786650777,0,0,0,0,0,0,0
-23.948748510131111,-23.864123957091778,-23.906436233611444,0,0,0,0,0,0,0
-23.864123957091778,-23.779499404052444,-23.821811680572111,0,0,0,0,0,0,0
-23.779499404052444,-23.694874851013111,-23.737187127532778,0,0,0,0,0,0,0
-23.694874851013111,-23.610250297973778,-23.652562574493444,0,0,0,0,0,0,0
-23.610250297973778,-23.525625744934445,-23.567938021454111,0,0,0,0,0,0,0
-23.525625744934445,-23.441001191895111,-23.483313468414778,0,0,0,0,0,0,0
-23.441001191895111,-23.356376638855778,-23.398688915375445,0,0,0,0,0,0,0
-23.356376638855778,-23.271752085816445,-23.314064362336111,0,0,0,0,0,0,0
-23.271752085816445,-23.187127532777115,-23.229439809296778,0,0,0,0,0,0,0
-23.187127532777115,-23.102502979737785,-23.144815256257452,0,0,0,0,0,0,0
-23.102502979737785,-23.017878426698452,-23.060190703218119,0,0,0,0,0,0,0
-23.017878426698452,-22.933253873659119,-22.975566150178786,0,0,0,0,0,0,0
-22.933253873659119,-22.848629320619786,-22.890941597139452,0,0,0,0,0,0,0
-22.848629320619786,-22.764004767580452,-22.806317044100119,0,0,0,0,0,0,0
-22.764004767580452,-22.679380214541119,-22.721692491060786,0,0,0,0,0,0,0
-22.679380214541119,-22.594755661501786,-22.637067938021453,0,0,0,0,0,0,0
-22.594755661501786,-22.510131108462453,-22.552443384982119,0,0,0,0,0,0,0
-22.510131108462453,-22.425506555423119,-22.467818831942786,0,0,0,0,0,0,0
-22.425506555423119,-22.34088200238379,-22.383194278903453,0,0,0,0,0,0,0
-22.34088200238379,-22.25625744934446,-22.298569725864127,0,0,0,0,0,0,0
-22.25625744934446,-22.171632896305127,-22.213945172824793,0,0,0,0,0,0,0
-22.171632896305127,-22.087008343265794,-22.12932061978546,0,0,0,0,0,0,0
-22.087008343265794,-22.00238379022646,-22.044696066746127,0,0,0,0,0,0,0
-22.00238379022646,-21.917759237187127,-21.960071513706794,0,0,0,0,0,0,0
