q_left,q_right,q_center,n_fw,n_fw_sem,n_fw_seed_7001,n_fw_seed_7002,n_fw_seed_7003,n_fw_seed_7004,n_fw_seed_7005
-148.22596841811071,-148.12598462828396,-148.17597652319733,0,0,0,0,0,0,0
-148.12598462828396,-148.02600083845726,-148.07599273337061,0,0,0,0,0,0,0
-148.02600083845726,-147.92601704863051,-147.97600894354389,0,0,0,0,0,0,0
-147.92601704863051,-147.82603325880382,-147.87602515371717,0,0,0,0,0,0,0
-147.82603325880382,-147.7260494689771,-147.77604136389044,0,0,0,0,0,0,0
-147.7260494689771,-147.62606567915037,-147.67605757406375,0,0,0,0,0,0,0
-147.62606567915037,-147.52608188932368,-147.57607378423702,0,0,0,0,0,0,0
-147.52608188932368,-147.42609809949693,-147.4760899944103,0,0,0,0,0,0,0
-147.42609809949693,-147.32611430967023,-147.37610620458358,0,0,0,0,0,0,0
-147.32611430967023,-147.22613051984348,-147.27612241475686,0,0,0,0,0,0,0
-147.22613051984348,-147.12614673001679,-147.17613862493013,0,0,0,0,0,0,0
-147.12614673001679,-147.02616294019006,-147.07615483510341,0,0,0,0,0,0,0
-147.02616294019006,-146.92617915036334,-146.97617104527671,0,0,0,0,0,0,0
-146.92617915036334,-146.82619536053664,-146.87618725544999,0,0,0,0,0,0,0
-146.82619536053664,-146.72621157070989,-146.77620346562327,0,0,0,0,0,0,0
-146.72621157070989,-146.6262277808832,-146.67621967579655,0,0,0,0,0,0,0
-146.6262277808832,-146.52624399105645,-146.57623588596982,0,0,0,0,0,0,0
-146.52624399105645,-146.42626020122975,-146.4762520961431,0,0,0,0,0,0,0
-146.42626020122975,-146.32627641140303,-146.37626830631638,0,0,0,0,0,0,0
-146.32627641140303,-146.22629262157631,-146.27628451648968,0,0,0,0,0,0,0
-146.22629262157631,-146.12630883174961,-146.17630072666296,0,0,0,0,0,0,0
-146.12630883174961,-146.02632504192286,-146.07631693683624,0,0,0,0,0,0,0
-146.02632504192286,-145.92634125209617,-145.97633314700951,0,0,0,0,0,0,0
-145.92634125209617,-145.82635746226941,-145.87634935718279,0,0,0,0,0,0,0
